agent_id,structural_type,functional_role,category,subcategory,region,dependencies_count,dependencies,target_column,expression
modal_share_taxi,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,city,1,modal_share_taxi_adj,,modal_share_taxi_adj
modal_share_bus,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,city,1,modal_share_bus_adj,,modal_share_bus_adj
modal_share_metro,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,city,1,modal_share_metro_adj,,modal_share_metro_adj
modal_share_other,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,city,1,modal_share_other_adj,,modal_share_other_adj
modal_share_mot_r12,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,region 12,1,modal_share_mot_r12_adj,,modal_share_mot_r12_adj
modal_share_car_r12,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,region 12,1,modal_share_car_r12_adj,,modal_share_car_r12_adj
modal_share_tax_r12,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,region 12,1,modal_share_tax_r12_adj,,modal_share_tax_r12_adj
modal_share_bus_r12,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,region 12,1,modal_share_bus_r12_adj,,modal_share_bus_r12_adj
modal_share_met_r12,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,region 12,1,modal_share_met_r12_adj,,modal_share_met_r12_adj
modal_share_oth_r12,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,region 12,1,modal_share_oth_r12_adj,,modal_share_oth_r12_adj
traffic_plan_revenue_IRR_year_obs,input,Input/exogenous or initialized state,economic,policy_revenue,region 12,0,,,
traffic_plan_revenue_scale,expression,SD stock-flow / aggregate consequence / feedback,economic,regulatory_revenue,city,0,,,1.0
traffic_plan_revenue_IRR_year,expression,SD stock-flow / aggregate consequence / feedback,economic,regulatory_revenue,city,4,traffic_plan_revenue_IRR_year_obs | traffic_plan_fee_IRR_trip | trips_car_city_tfp | traffic_plan_revenue_scale,,traffic_plan_revenue_IRR_year_obs if YEAR_GRG <= 2023 else (traffic_plan_fee_IRR_trip * trips_car_city_tfp * traffic_plan_revenue_scale)
traffic_plan_fee_multiplier,input,Input/exogenous or initialized state,policy,pricing,city,0,,,
fuel_price_multiplier,input,Input/exogenous or initialized state,policy,pricing,city,0,,,
r12_voc_multiplier,input,Input/exogenous or initialized state,transport,congestion,region 12,0,,,
v_over_c_r12_eff,expression,SD stock-flow / aggregate consequence / feedback,transport,congestion,region 12,2,v_over_c_r12 | r12_voc_multiplier,,v_over_c_r12 * r12_voc_multiplier
spd_car_r12,expression,SD stock-flow / aggregate consequence / feedback,transport,performance,region 12,3,alpha_congestion_speed | congestion_index_r12 | spd_car_freeflow_r12,,spd_car_freeflow_r12 / (1.0 + 1.0 * alpha_congestion_speed * congestion_index_r12)
spd_tax_r12,expression,SD stock-flow / aggregate consequence / feedback,transport,performance,region 12,3,alpha_congestion_speed | congestion_index_r12 | spd_tax_freeflow_r12,,spd_tax_freeflow_r12 / (1.0 + 1.0 * alpha_congestion_speed * congestion_index_r12)
spd_oth_r12,expression,SD stock-flow / aggregate consequence / feedback,transport,performance,region 12,3,alpha_congestion_speed | congestion_index_r12 | spd_oth_freeflow_r12,,spd_oth_freeflow_r12 / (1.0 + 1.0 * alpha_congestion_speed * congestion_index_r12)
spd_mot_r12,expression,SD stock-flow / aggregate consequence / feedback,transport,performance,region 12,4,spd_mot_history_calibration_factor | spd_mot_freeflow_r12 | alpha_congestion_speed | congestion_index_r12,,spd_mot_history_calibration_factor * spd_mot_freeflow_r12 / (1.0 + 0.7 * alpha_congestion_speed * congestion_index_r12)
spd_bus_r12,expression,SD stock-flow / aggregate consequence / feedback,transport,performance,region 12,3,alpha_congestion_speed | congestion_index_r12 | spd_bus_freeflow_r12,,spd_bus_freeflow_r12 / (1.0 + 1.2 * alpha_congestion_speed * congestion_index_r12)
travel_time_tax_r12_base_hours,expression,SD stock-flow / aggregate consequence / feedback,transport,performance,region 12,2,trip_length_r12_km | spd_tax_r12,,"trip_length_r12_km / max(spd_tax_r12, 1.0)"
travel_time_oth_r12_base_hours,expression,SD stock-flow / aggregate consequence / feedback,transport,performance,region 12,2,trip_length_r12_km | spd_oth_r12,,"trip_length_r12_km / max(spd_oth_r12, 1.0)"
travel_time_mot_r12_base_hours,expression,SD stock-flow / aggregate consequence / feedback,transport,performance,region 12,2,trip_length_r12_km | spd_mot_r12,,"trip_length_r12_km / max(spd_mot_r12, 1.0)"
travel_time_bus_r12_hours,expression,SD stock-flow / aggregate consequence / feedback,transport,performance,region 12,2,trip_length_r12_km | spd_bus_r12,,"trip_length_r12_km / max(spd_bus_r12, 1.0)"
gasoline_L_year_r12,expression,SD stock-flow / aggregate consequence / feedback,environment,energy_use,region 12,0,,,"vkm_car_r12 * car_energy_closure_factor * fc_car_gasoline_litre_km * max(1 - share_car_EV - share_car_CNG, 0) + vkm_taxi_r12 * fc_taxi_gasoline_litre_km * max(1 - share_taxi_EV - share_taxi_CNG, 0) + vkm_motorcycle_r12 * fc_motorcycle_gasoline_litre_km * max(1 - share_motorcycle_EV, 0)"
diesel_L_year_r12,expression,SD stock-flow / aggregate consequence / feedback,environment,energy_use,region 12,0,,,"vkm_bus_r12 * fc_bus_diesel_litre_km * max(1 - share_bus_EV, 0)"
cng_kg_year_r12,expression,SD stock-flow / aggregate consequence / feedback,environment,energy_use,region 12,0,,,vkm_car_r12 * car_energy_closure_factor * share_car_CNG * fc_car_CNG_kg_km + vkm_taxi_r12 * share_taxi_CNG * fc_taxi_CNG_kg_km
electricity_kWh_year_r12,expression,SD stock-flow / aggregate consequence / feedback,environment,energy_use,region 12,0,,,vkm_car_r12 * car_energy_closure_factor * share_car_EV * energy_car_EV_kWh_km + vkm_taxi_r12 * share_taxi_EV * energy_taxi_EV_kWh_km + vkm_bus_r12 * share_bus_EV * energy_bus_EV_kWh_km + vkm_motorcycle_r12 * share_motorcycle_EV * energy_motorcycle_EV_kWh_km + vkm_metro_r12 * energy_metro_kWh_km
CO2_t_year_r12,expression,SD stock-flow / aggregate consequence / feedback,environment,emissions,region 12,0,,,(gasoline_L_year_r12 * EF_CO2_gasoline_kg_litre + diesel_L_year_r12 * EF_CO2_diesel_kg_litre + cng_kg_year_r12 * EF_CO2_CNG_kg_kg + electricity_kWh_year_r12 * EF_CO2_grid_kg_kWh) / 1000
NOx_t_year_r12,expression,SD stock-flow / aggregate consequence / feedback,environment,emissions,region 12,0,,,(EF_NOx_car_g_km * vkm_car_r12 * car_energy_closure_factor * (1 - share_car_EV) + EF_NOx_bus_g_km * vkm_bus_r12 * (1 - share_bus_EV) + EF_NOx_taxi_g_km * vkm_taxi_r12 * (1 - share_taxi_EV) + EF_NOx_motorcycle_g_km * vkm_motorcycle_r12 * (1 - share_motorcycle_EV) + EF_grid_NOx_g_kWh * electricity_kWh_year_r12) / 1e6
final_energy_MJ_year_r12,expression,SD stock-flow / aggregate consequence / feedback,environment,energy_use,region 12,0,,,gasoline_L_year_r12 * LHV_gasoline_MJ_litre + diesel_L_year_r12 * LHV_diesel_MJ_litre + cng_kg_year_r12 * LHV_CNG_MJ_kg + electricity_kWh_year_r12 * LHV_electricity_MJ_kWh
cost_energy_IRR_year_r12,expression,SD stock-flow / aggregate consequence / feedback,economic,opex,region 12,0,,,gasoline_L_year_r12 * fuel_price_gasoline_IRR_litre + diesel_L_year_r12 * fuel_price_diesel_IRR_litre + cng_kg_year_r12 * fuel_price_CNG_IRR_kg + electricity_kWh_year_r12 * electricity_price_transport_indexed_IRR_kWh
cost_climate_IRR_year_r12,expression,SD stock-flow / aggregate consequence / feedback,impact,external_costs,region 12,0,,,CO2_t_year_r12 * cost_of_carbon_IRR_t
GDP_city_obs,input,Input/exogenous or initialized state,economic,macro,city,0,,,
pop_r12_obs,input,Input/exogenous or initialized state,social,demography,region 12,0,,,
len_hwy_r12_obs,input,Input/exogenous or initialized state,transport,network_supply,region 12,0,,,
len_brt_r12_obs,input,Input/exogenous or initialized state,transport,network_supply,region 12,0,,,
len_met_r12_obs,input,Input/exogenous or initialized state,transport,network_supply,region 12,0,,,
len_bus_r12_obs,input,Input/exogenous or initialized state,transport,network_supply,region 12,0,,,
ecn_usd_obs,input,Input/exogenous or initialized state,economic,prices_inflation_fx,city,0,,,
acc_fatl_obs,input,Input/exogenous or initialized state,social,safety,city,0,,,
trips_car_city_tfp_obs,input,Input/exogenous or initialized state,transport,traffic_regulation,city,0,,,
trp_r12_tfp_obs,input,Input/exogenous or initialized state,transport,traffic_regulation,region 12,0,,,
trp_tfp_obs,input,Input/exogenous or initialized state,transport,traffic_regulation,city,0,,,
trp_tps_city_obs,input,Input/exogenous or initialized state,transport,travel_demand_city,city,0,,,
vkm_car_EV_r12,expression,SD stock-flow / aggregate consequence / feedback,transport,electrified_activity,region 12,0,,,vkm_car_r12 * share_car_EV
vkm_taxi_EV_r12,expression,SD stock-flow / aggregate consequence / feedback,transport,electrified_activity,region 12,0,,,vkm_taxi_r12 * share_taxi_EV
vkm_bus_EV_r12,expression,SD stock-flow / aggregate consequence / feedback,transport,electrified_activity,region 12,0,,,vkm_bus_r12 * share_bus_EV
vkm_motorcycle_EV_r12,expression,SD stock-flow / aggregate consequence / feedback,transport,electrified_activity,region 12,0,,,vkm_motorcycle_r12 * share_motorcycle_EV
PT_trips_total_r12,expression,ABM behavioral mediation / competition / exposure,transport,mode_specific_demand,region 12,0,,,trp_r12 * modal_share_PT_r12
bus_vehicles_per_km,expression,ABM behavioral mediation / competition / exposure,transport,service_proxy,city,0,,,"buses_total / max(len_bus, 1e-6)"
brt_vehicles_per_km,expression,ABM behavioral mediation / competition / exposure,transport,service_proxy,city,0,,,"brts_total / max(len_brt, 1e-6)"
pt_bus_service_index,expression,ABM behavioral mediation / competition / exposure,transport,service_proxy,city,0,,,(1 - brt_share_of_bus) * bus_vehicles_per_km + brt_share_of_bus * brt_vehicles_per_km
fare_bus_IRR_trip,expression,SD stock-flow / aggregate consequence / feedback,economic,aliases,city,0,,,fare_bus_IRR_trip_indexed
fare_metro_IRR_trip,expression,SD stock-flow / aggregate consequence / feedback,economic,aliases,city,0,,,fare_metro_IRR_trip_indexed
commute_share_of_trips,expression,ABM behavioral mediation / competition / exposure,transport,telework,city,0,,,0.25
telework_rate_effective,input,Input/exogenous or initialized state,policy,telework,city,0,,,
telework_trip_multiplier,expression,ABM behavioral mediation / competition / exposure,transport,telework,city,2,commute_share_of_trips | telework_rate_effective,,"max(1 - commute_share_of_trips*telework_rate_effective, 0.7)"
bike_percent_of_other,input,Input/exogenous or initialized state,transport,mode_choice_city,city,0,,,
r12_speed_factor,input,Input/exogenous or initialized state,transport,service_speed,region 12,0,,,
spd_car_freeflow_r12,expression,SD stock-flow / aggregate consequence / feedback,transport,service_speed,region 12,0,,,spd_car_freeflow * r12_speed_factor
spd_tax_freeflow_r12,expression,SD stock-flow / aggregate consequence / feedback,transport,service_speed,region 12,0,,,spd_tax_freeflow * r12_speed_factor
spd_oth_freeflow_r12,expression,SD stock-flow / aggregate consequence / feedback,transport,service_speed,region 12,0,,,spd_oth_freeflow * r12_speed_factor
spd_mot_freeflow_r12,expression,SD stock-flow / aggregate consequence / feedback,transport,service_speed,region 12,0,,,spd_mot_freeflow * r12_speed_factor
spd_bus_freeflow_r12,expression,SD stock-flow / aggregate consequence / feedback,transport,service_speed,region 12,0,,,spd_bus_freeflow * r12_speed_factor
congestion_factor_r12_vs_city,expression,SD stock-flow / aggregate consequence / feedback,transport,congestion,region 12,0,,,"min(max((1 + congestion_index_r12) / max((1 + congestion_index), 1e-6), 0.3), 5.0)"
operating_condition_factor_r12_vs_city,expression,SD stock-flow / aggregate consequence / feedback,transport,performance,region 12,0,,,"min(max(spd_car / max(spd_car_r12, 1e-6), 0.5), 3.0)"
traffic_condition_factor_r12_vs_city,expression,SD stock-flow / aggregate consequence / feedback,transport,performance,region 12,0,,,"min(max(congestion_factor_r12_vs_city * operating_condition_factor_r12_vs_city, 0.3), 5.0)"
vkt_pce_per_capita_city,expression,ABM behavioral mediation / competition / exposure,transport,exposure,city,0,,,"vkm_pce_total / max(population_city, 1e-6)"
vkt_pce_per_capita_r12,expression,ABM behavioral mediation / competition / exposure,transport,exposure,region 12,0,,,"vkm_pce_total_r12 / max(pop_r12, 1e-6)"
vkt_pc_ratio_r12_vs_city,expression,ABM behavioral mediation / competition / exposure,transport,exposure,region 12,0,,,"min(max(vkt_pce_per_capita_r12 / max(vkt_pce_per_capita_city, 1e-9), 0.2), 5.0)"
noise_exposure_index_r12_proxy,expression,SD stock-flow / aggregate consequence / feedback,environment,noise_parameters,region 12,0,,,"noise_exposure_index * pow(vkt_pc_ratio_r12_vs_city, 0.5) * pow(traffic_condition_factor_r12_vs_city, 0.5)"
NO2_excess_city_ugm3,expression,SD stock-flow / aggregate consequence / feedback,environment,air_quality,city,0,,,"max(concentration_NO2_ugm3 - NO2_background_ugm3, 0.0)"
NOx_per_capita_city_t_person_year,expression,SD stock-flow / aggregate consequence / feedback,environment,air_quality,city,0,,,"NOx_t_year / max(population_city, 1e-6)"
NOx_per_capita_r12_t_person_year,expression,SD stock-flow / aggregate consequence / feedback,environment,air_quality,region 12,0,,,"NOx_t_year_r12 / max(pop_r12, 1e-6)"
NOx_pc_ratio_r12_vs_city,expression,SD stock-flow / aggregate consequence / feedback,environment,air_quality,region 12,0,,,"min(max(NOx_per_capita_r12_t_person_year / max(NOx_per_capita_city_t_person_year, 1e-9), 0.2), 5.0)"
NO2_multiplier_r12,expression,SD stock-flow / aggregate consequence / feedback,environment,air_quality,region 12,0,,,"min(max(1.35 * pow(NOx_pc_ratio_r12_vs_city, 0.5) * pow(traffic_condition_factor_r12_vs_city, 0.5), 0.8), 3.0)"
concentration_NO2_ugm3_r12_proxy,expression,SD stock-flow / aggregate consequence / feedback,environment,air_quality,region 12,0,,,NO2_background_ugm3 + NO2_excess_city_ugm3 * NO2_multiplier_r12
congestion_multiplier_r12,input,Input/exogenous or initialized state,transport,congestion,region 12,0,,,
PT_expenditure_total_IRR_year,expression,SD stock-flow / aggregate consequence / feedback,economic,public_transport_finance,city,2,PT_expenditure_per_person_IRR_year | population_city,,PT_expenditure_per_person_IRR_year * population_city
fare_revenue_PT_total_IRR_year,expression,SD stock-flow / aggregate consequence / feedback,economic,public_transport_finance,city,2,fare_revenue_bus_IRR_year | fare_revenue_metro_IRR_year,,fare_revenue_bus_IRR_year + fare_revenue_metro_IRR_year
PT_subsidy_need_IRR_year,expression,SD stock-flow / aggregate consequence / feedback,economic,public_transport_finance,city,2,OPEX_PT_IRR_year | fare_revenue_PT_total_IRR_year,,"max(OPEX_PT_IRR_year - fare_revenue_PT_total_IRR_year, 0)"
transport_budget_utilization,expression,SD stock-flow / aggregate consequence / feedback,economic,public_transport_finance,city,2,PT_subsidy_need_IRR_year | transport_budget_effective_IRR_year,,"PT_subsidy_need_IRR_year / max(transport_budget_effective_IRR_year, 1e-9)"
transport_budget_gap_IRR_year,expression,SD stock-flow / aggregate consequence / feedback,economic,public_transport_finance,city,2,PT_subsidy_need_IRR_year | transport_budget_effective_IRR_year,,PT_subsidy_need_IRR_year - transport_budget_effective_IRR_year
PT_expenditure_total_IRR_year_r12_alloc,expression,SD stock-flow / aggregate consequence / feedback,economic,public_transport_finance,region 12,3,PT_expenditure_total_IRR_year | PT_trips_total_r12 | PT_trips_total,,"PT_expenditure_total_IRR_year * (PT_trips_total_r12 / max(PT_trips_total,1e-9))"
fare_revenue_PT_total_IRR_year_r12_alloc,expression,SD stock-flow / aggregate consequence / feedback,economic,public_transport_finance,region 12,3,fare_revenue_PT_total_IRR_year | PT_trips_total_r12 | PT_trips_total,,"fare_revenue_PT_total_IRR_year * (PT_trips_total_r12 / max(PT_trips_total,1e-9))"
PT_subsidy_need_IRR_year_r12_alloc,expression,SD stock-flow / aggregate consequence / feedback,economic,public_transport_finance,region 12,2,OPEX_PT_IRR_year_r12_alloc | revenue_transport_public_IRR_year_r12_alloc,,"max(OPEX_PT_IRR_year_r12_alloc - revenue_transport_public_IRR_year_r12_alloc, 0)"
transport_budget_utilization_r12_alloc,expression,SD stock-flow / aggregate consequence / feedback,economic,public_transport_finance,region 12,2,PT_subsidy_need_IRR_year_r12_alloc | transport_budget_effective_IRR_year_r12_alloc,,"PT_subsidy_need_IRR_year_r12_alloc / max(transport_budget_effective_IRR_year_r12_alloc, 1e-9)"
transport_budget_gap_IRR_year_r12_alloc,expression,SD stock-flow / aggregate consequence / feedback,economic,public_transport_finance,region 12,2,PT_subsidy_need_IRR_year_r12_alloc | transport_budget_effective_IRR_year_r12_alloc,,PT_subsidy_need_IRR_year_r12_alloc - transport_budget_effective_IRR_year_r12_alloc
bus_fare_rate_base,input,Input/exogenous or initialized state,policy_ref,baseline,city,0,,,
metro_fare_rate_base,input,Input/exogenous or initialized state,policy_ref,baseline,city,0,,,
spd_bus_freeflow_base,input,Input/exogenous or initialized state,policy_ref,baseline,city,0,,,
spd_met_base,input,Input/exogenous or initialized state,policy_ref,baseline,city,0,,,
fuel_price_multiplier_base,input,Input/exogenous or initialized state,policy_ref,baseline,city,0,,,
traffic_plan_fee_multiplier_base,input,Input/exogenous or initialized state,policy_ref,baseline,city,0,,,
coef_k_fuel,input,Input/exogenous or initialized state,policy_ref,coeff,city,0,,,
coef_k_fee,input,Input/exogenous or initialized state,policy_ref,coeff,city,0,,,
coef_k_fare,input,Input/exogenous or initialized state,policy_ref,coeff,city,0,,,
coef_k_speed,input,Input/exogenous or initialized state,policy_ref,coeff,city,0,,,
adj_factor_car_policy,expression,ABM behavioral mediation / competition / exposure,policy,adjustment,city,0,,,"(0.9751) * (exp(-coef_k_fee*(traffic_plan_fee_multiplier/traffic_plan_fee_multiplier_base - 1.0) - 0.20*coef_k_park*(parking_supply_multiplier_r12_base/max(parking_supply_multiplier_r12, 1e-6) - 1.0) - 0.45*coef_k_commute*(commute_management_multiplier/commute_management_multiplier_base - 1.0)) if YEAR_GRG>=2024 else 1.0)"
adj_factor_bus_policy,expression,ABM behavioral mediation / competition / exposure,policy,adjustment,city,0,,,(0.9929) * (exp(-coef_k_fare*(bus_fare_rate/bus_fare_rate_base - 1.0) + coef_k_speed*(spd_bus_freeflow/spd_bus_freeflow_base - 1.0) + 0.20*coef_k_commute*(commute_management_multiplier/commute_management_multiplier_base - 1.0)) if YEAR_GRG>=2024 else 1.0)
adj_factor_metro_policy,expression,ABM behavioral mediation / competition / exposure,policy,adjustment,city,0,,,(0.9787) * (exp(-coef_k_fare*(metro_fare_rate/metro_fare_rate_base - 1.0) + coef_k_speed*(spd_met/spd_met_base - 1.0) + 0.24*coef_k_commute*(commute_management_multiplier/commute_management_multiplier_base - 1.0)) if YEAR_GRG>=2024 else 1.0)
adj_factor_taxi_policy,expression,ABM behavioral mediation / competition / exposure,policy,adjustment,city,0,,,"(0.9668) * (exp(-0.6*coef_k_fee*(traffic_plan_fee_multiplier/traffic_plan_fee_multiplier_base - 1.0) - 0.05*coef_k_park*(parking_supply_multiplier_r12_base/max(parking_supply_multiplier_r12, 1e-6) - 1.0) - 0.08*coef_k_commute*(commute_management_multiplier/commute_management_multiplier_base - 1.0)) if YEAR_GRG>=2024 else 1.0)"
adj_factor_motorcycle_policy,expression,ABM behavioral mediation / competition / exposure,policy,adjustment,city,0,,,((1.1422) * exp(-0.8*coef_k_fuel*(fuel_price_multiplier/fuel_price_multiplier_base - 1.0) - 0.18*coef_k_commute*(commute_management_multiplier/commute_management_multiplier_base - 1.0))) if YEAR_GRG>=2024 else 1.0
adj_factor_other_policy,expression,ABM behavioral mediation / competition / exposure,policy,adjustment,city,0,,,(0.9557) * (exp(0.10*coef_k_commute*(commute_management_multiplier/commute_management_multiplier_base - 1.0)) if YEAR_GRG>=2024 else 1.0)
policy_norm_denom_city,expression,ABM behavioral mediation / competition / exposure,policy,adjustment,city,0,,,(modal_share_car_ml*adj_factor_car_policy + modal_share_bus_ml*adj_factor_bus_policy + modal_share_metro_ml*adj_factor_metro_policy + modal_share_taxi_ml*adj_factor_taxi_policy + modal_share_motorcycle_ml*adj_factor_motorcycle_policy + modal_share_other_ml*adj_factor_other_policy)
modal_share_car_adj,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,city,3,modal_share_car_ml | adj_factor_car_policy | policy_norm_denom_city,,"(modal_share_car_ml*adj_factor_car_policy)/max(policy_norm_denom_city, 1e-12)"
modal_share_bus_adj,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,city,3,modal_share_bus_ml | adj_factor_bus_policy | policy_norm_denom_city,,"(modal_share_bus_ml*adj_factor_bus_policy)/max(policy_norm_denom_city, 1e-12)"
modal_share_metro_adj,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,city,3,modal_share_metro_ml | adj_factor_metro_policy | policy_norm_denom_city,,"(modal_share_metro_ml*adj_factor_metro_policy)/max(policy_norm_denom_city, 1e-12)"
modal_share_taxi_adj,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,city,3,modal_share_taxi_ml | adj_factor_taxi_policy | policy_norm_denom_city,,"(modal_share_taxi_ml*adj_factor_taxi_policy)/max(policy_norm_denom_city, 1e-12)"
modal_share_motorcycle_adj,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,city,3,modal_share_motorcycle_ml | adj_factor_motorcycle_policy | policy_norm_denom_city,,"(modal_share_motorcycle_ml*adj_factor_motorcycle_policy)/max(policy_norm_denom_city, 1e-12)"
modal_share_other_adj,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,city,3,modal_share_other_ml | adj_factor_other_policy | policy_norm_denom_city,,"(modal_share_other_ml*adj_factor_other_policy)/max(policy_norm_denom_city, 1e-12)"
adj_factor_car_policy_r12,expression,ABM behavioral mediation / competition / exposure,policy,adjustment,region 12,0,,,"(0.9618) * (exp(-coef_k_fee*(traffic_plan_fee_multiplier/traffic_plan_fee_multiplier_base - 1.0) - 0.85*coef_k_park*(parking_supply_multiplier_r12_base/max(parking_supply_multiplier_r12, 1e-6) - 1.0) - 0.35*coef_k_commute*(commute_management_multiplier/commute_management_multiplier_base - 1.0)) if YEAR_GRG>=2024 else 1.0)"
adj_factor_bus_policy_r12,expression,ABM behavioral mediation / competition / exposure,policy,adjustment,region 12,0,,,(1.0197) * (exp(-coef_k_fare*(bus_fare_rate/bus_fare_rate_base - 1.0) + coef_k_speed*(spd_bus_freeflow/spd_bus_freeflow_base - 1.0) + 0.15*coef_k_commute*(commute_management_multiplier/commute_management_multiplier_base - 1.0)) if YEAR_GRG>=2024 else 1.0)
adj_factor_metro_policy_r12,expression,ABM behavioral mediation / competition / exposure,policy,adjustment,region 12,0,,,(1.0608) * (exp(-coef_k_fare*(metro_fare_rate/metro_fare_rate_base - 1.0) + coef_k_speed*(spd_met/spd_met_base - 1.0) + 0.18*coef_k_commute*(commute_management_multiplier/commute_management_multiplier_base - 1.0)) if YEAR_GRG>=2024 else 1.0)
adj_factor_tax_policy_r12,expression,ABM behavioral mediation / competition / exposure,policy,adjustment,region 12,0,,,"(0.976) * (exp(-0.6*coef_k_fee*(traffic_plan_fee_multiplier/traffic_plan_fee_multiplier_base - 1.0) - 0.15*coef_k_park*(parking_supply_multiplier_r12_base/max(parking_supply_multiplier_r12, 1e-6) - 1.0) - 0.05*coef_k_commute*(commute_management_multiplier/commute_management_multiplier_base - 1.0)) if YEAR_GRG>=2024 else 1.0)"
adj_factor_mot_policy_r12,expression,ABM behavioral mediation / competition / exposure,policy,adjustment,region 12,0,,,(0.9617) * (exp(-0.8*coef_k_fuel*(fuel_price_multiplier/fuel_price_multiplier_base - 1.0) - 0.12*coef_k_commute*(commute_management_multiplier/commute_management_multiplier_base - 1.0)) if YEAR_GRG>=2024 else 1.0)
adj_factor_oth_policy_r12,expression,ABM behavioral mediation / competition / exposure,policy,adjustment,region 12,0,,,(1.024) * (exp(0.08*coef_k_commute*(commute_management_multiplier/commute_management_multiplier_base - 1.0)) if YEAR_GRG>=2024 else 1.0)
policy_norm_denom_r12,expression,ABM behavioral mediation / competition / exposure,policy,adjustment,region 12,0,,,(modal_share_car_r12_ml*adj_factor_car_policy_r12 + modal_share_bus_r12_ml*adj_factor_bus_policy_r12 + modal_share_met_r12_ml*adj_factor_metro_policy_r12 + modal_share_tax_r12_ml*adj_factor_tax_policy_r12 + modal_share_mot_r12_ml*adj_factor_mot_policy_r12 + modal_share_oth_r12_ml*adj_factor_oth_policy_r12)
modal_share_car_r12_adj,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,region 12,3,modal_share_car_r12_ml | adj_factor_car_policy_r12 | policy_norm_denom_r12,,"(modal_share_car_r12_ml*adj_factor_car_policy_r12)/max(policy_norm_denom_r12, 1e-12)"
modal_share_bus_r12_adj,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,region 12,3,modal_share_bus_r12_ml | adj_factor_bus_policy_r12 | policy_norm_denom_r12,,"(modal_share_bus_r12_ml*adj_factor_bus_policy_r12)/max(policy_norm_denom_r12, 1e-12)"
modal_share_met_r12_adj,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,region 12,3,modal_share_met_r12_ml | adj_factor_metro_policy_r12 | policy_norm_denom_r12,,"(modal_share_met_r12_ml*adj_factor_metro_policy_r12)/max(policy_norm_denom_r12, 1e-12)"
modal_share_tax_r12_adj,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,region 12,3,modal_share_tax_r12_ml | adj_factor_tax_policy_r12 | policy_norm_denom_r12,,"(modal_share_tax_r12_ml*adj_factor_tax_policy_r12)/max(policy_norm_denom_r12, 1e-12)"
modal_share_mot_r12_adj,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,region 12,3,modal_share_mot_r12_ml | adj_factor_mot_policy_r12 | policy_norm_denom_r12,,"(modal_share_mot_r12_ml*adj_factor_mot_policy_r12)/max(policy_norm_denom_r12, 1e-12)"
modal_share_oth_r12_adj,expression,ABM behavioral mediation / competition / exposure,transport,mode_share,region 12,3,modal_share_oth_r12_ml | adj_factor_oth_policy_r12 | policy_norm_denom_r12,,"(modal_share_oth_r12_ml*adj_factor_oth_policy_r12)/max(policy_norm_denom_r12, 1e-12)"
trp_tps_city_effective,expression,SD stock-flow / aggregate consequence / feedback,transport,travel_demand,city,2,trp_tps_city | telework_trip_multiplier,,trp_tps_city * telework_trip_multiplier
trp_r12_effective,expression,SD stock-flow / aggregate consequence / feedback,transport,travel_demand,region 12,2,trp_r12 | telework_trip_multiplier,,trp_r12 * telework_trip_multiplier
car_energy_closure_factor,input,Input/exogenous or initialized state,environment,energy_use,city,0,,,
traffic_plan_revenue_earmark_share_transport,input,Input/exogenous or initialized state,economic,public_transport_finance,city,0,,,
region12_municipal_budget_share_of_tehran,input,Input/exogenous or initialized state,economic,macro,region 12,0,,,
municipal_budget_IRR_year_r12_proxy,expression,SD stock-flow / aggregate consequence / feedback,economic,macro,region 12,2,municipal_budget_IRR_year | region12_municipal_budget_share_of_tehran,,municipal_budget_IRR_year * region12_municipal_budget_share_of_tehran
transport_budget_effective_IRR_year,expression,SD stock-flow / aggregate consequence / feedback,economic,public_transport_finance,city,4,transport_budget_IRR_year | traffic_plan_revenue_earmark_share_transport | traffic_plan_revenue_collection_factor | traffic_plan_revenue_IRR_year,,transport_budget_IRR_year + traffic_plan_revenue_earmark_share_transport * traffic_plan_revenue_collection_factor * traffic_plan_revenue_IRR_year
transport_budget_IRR_year_r12_alloc,expression,SD stock-flow / aggregate consequence / feedback,economic,public_transport_finance,region 12,2,transport_budget_IRR_year | region12_municipal_budget_share_of_tehran,,transport_budget_IRR_year * region12_municipal_budget_share_of_tehran
